id,users_id,student_id,department,school_year,semester,branch,year_level,program,classified_as,last_school_attended,last_school_address,status,created_at,updated_at,deleted_at
,6768,C00-1936,College,2021-2022,2nd,Main,2nd year,BTVTED,old student,,,onhold,33:40.8,33:40.8,
,6769,C00-1936,College,2022-2023,1st,Main,3rd year,BTVTED,old student,,,approved,33:40.8,33:40.8,
,6770,C00-1936,College,2022-2023,2nd,Main,3rd year,BTVTED,old student,,,enrolled,33:40.8,33:40.8,
,6771,C00-1936,College,2023-2024,1st,Main,4th year,BTVTED,old student,,,enrolled,33:40.8,33:40.8,
,6772,C00-1937,College,2022-2023,1st,Main,1st year,BSTM,new student,Stewart Foods Corporation,"5943 Duke Road, Kapangan, 4838 Mountain Province",enrolled,33:40.8,33:40.8,
,6773,C00-1937,College,2022-2023,2nd,Main,1st year,BSTM,old student,,,completed,33:40.8,33:40.8,
,6774,C00-1937,College,2023-2024,1st,Main,2nd year,BSTM,old student,,,completed,33:40.8,33:40.8,
,6775,C00-1937,College,2023-2024,2nd,Main,2nd year,BSTM,old student,,,dropped,33:40.8,33:40.8,
,6776,C00-1938,SHS,2022-2023,1st,Main,grade 11,STEM,new student,TB Foods Limited,"B23 L19 Dapdap Highway, Wheeler Estates, Pateros, 0501 Metro Manila",enrolled,33:40.8,33:40.8,
,6777,C00-1938,SHS,2022-2023,2nd,Main,grade 11,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6778,C00-1938,SHS,2023-2024,1st,Uno,grade 12,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6779,C00-1939,SHS,2019-2020,1st,Main,grade 11,ICT,new student,Western Resources Inc.,"3rd Floor Hernandez Tower, 3954 26th Street, Libon, 3140 Nueva Ecija",enrolled,33:40.8,33:40.8,
,6780,C00-1939,SHS,2019-2020,2nd,Main,grade 11,ICT,old student,,,dropped,33:40.8,33:40.8,
,6781,C00-1940,SHS,2022-2023,1st,Uno,grade 11,IA,new student,Prime Liberty Summit Bank Inc.,"B21 L96 Lumbayao Cove 5, 85th Drive, Parañaque, 0620 Metro Manila",approved,33:40.8,33:40.8,
,6782,C00-1940,SHS,2022-2023,2nd,Main,grade 11,IA,old student,,,enrolled,33:40.8,33:40.8,
,6783,C00-1940,SHS,2023-2024,1st,Uno,grade 12,IA,old student,,,enrolled,33:40.8,33:40.8,
,6784,C00-1941,SHS,2022-2023,1st,Main,grade 11,ABM,new student,Filipino Dragon Union Enterprise Corporation,"6142B 37th Road, Upi, 9863 Surigao del Norte",transferred,33:40.8,33:40.8,
,6785,C00-1941,SHS,2022-2023,2nd,Main,grade 11,ABM,old student,,,dropped,33:40.8,33:40.8,
,6786,C00-1942,SHS,2020-2021,1st,Uno,grade 11,ABM,new student,JC Capital Corporation,"4547 Sagittarius Street, Brooks Subdivision Phase 1, San Jose de Buenavista, 2495 Zambales",enrolled,33:40.8,33:40.8,
,6787,C00-1942,SHS,2020-2021,2nd,Main,grade 11,ABM,old student,,,enrolled,33:40.8,33:40.8,
,6788,C00-1942,SHS,2021-2022,1st,Main,grade 12,ABM,old student,,,enrolled,33:40.8,33:40.8,
,6789,C00-1943,SHS,2021-2022,1st,Main,grade 11,ICT,new student,Scott Solutions Inc.,"36th Floor Le Residences Tower 8, 6043 Sicaba Road, Morong, 5416 Romblon",enrolled,33:40.8,33:40.8,
,6790,C00-1943,SHS,2021-2022,2nd,Main,grade 11,ICT,old student,,,enrolled,33:40.8,33:40.8,
,6791,C00-1943,SHS,2022-2023,1st,Uno,grade 12,ICT,old student,,,completed,33:40.8,33:40.8,
,6792,C00-1944,SHS,2021-2022,1st,Main,grade 11,HE,new student,FH City Equities Inc.,"B24 L94 Campanilla Homes Phase 8, Polaris Drive, Pililla, 3663 Camarines Sur",approved,33:40.8,33:40.8,
,6793,C00-1944,SHS,2021-2022,2nd,Main,grade 11,HE,old student,,,enrolled,33:40.8,33:40.8,
,6794,C00-1944,SHS,2022-2023,1st,Uno,grade 12,HE,old student,,,completed,33:40.8,33:40.8,
,6795,C00-1945,SHS,2021-2022,1st,Main,grade 11,HUMSS,new student,Oriental State Ventures Limited,"Unit 705 Snyder Condominiums 4, 4908 Arayat Drive, Trento, 7542 Camiguin",enrolled,33:40.8,33:40.8,
,6796,C00-1945,SHS,2021-2022,2nd,Uno,grade 11,HUMSS,old student,,,enrolled,33:40.8,33:40.8,
,6797,C00-1945,SHS,2022-2023,1st,Main,grade 12,HUMSS,old student,,,onhold,33:40.8,33:40.8,
,6798,C00-1946,College,2020-2021,1st,Main,1st year,BSCRIM,new student,Perez Crown Hotel Limited,"Room 3809 Aquamarine Place, 8246 Christensen Boulevard, San Roque, 4152 Marinduque",dropped,33:40.8,33:40.8,
,6799,C00-1947,SHS,2020-2021,1st,Uno,grade 11,ICT,new student,Northern Summit Foods Inc.,"5953 Kanlaon Drive, Aroroy, 4057 Camarines Norte",enrolled,33:40.8,33:40.8,
,6800,C00-1947,SHS,2020-2021,2nd,Uno,grade 11,ICT,old student,,,enrolled,33:40.8,33:40.8,
,6801,C00-1947,SHS,2021-2022,1st,Main,grade 12,ICT,old student,,,enrolled,33:40.8,33:40.8,
,6802,C00-1948,SHS,2019-2020,1st,Main,grade 11,HE,new student,Double Genesis Millennium Mining Inc.,"B21 L40 Pandan Grove 1, Opal Extension, Igbaras, 4208 Benguet",approved,33:40.8,33:40.8,
,6803,C00-1948,SHS,2019-2020,2nd,Uno,grade 11,HE,old student,,,completed,33:40.8,33:40.8,
,6804,C00-1948,SHS,2020-2021,1st,Uno,grade 12,HE,old student,,,enrolled,33:40.8,33:40.8,
,6805,C00-1949,College,2022-2023,1st,Main,1st year,BSCRIM,new student,Andrews Crown Sun Trust Corporation,"14F Iriga Building Tower 1, 8035 Mayon Avenue, Gonzaga, 7375 Dinagat Islands",cancelled,33:40.8,33:40.8,
,6806,C00-1950,College,2020-2021,1st,Main,1st year,BSENTREP,new student,ARBJ Century Company Corporation,"B08 L44 Brown Street, Jacaranda Homes 1, Tubigon, 3819 Marinduque",cancelled,33:40.8,33:40.8,
,6807,C00-1951,SHS,2022-2023,1st,Uno,grade 11,STEM,new student,Garza State Summit Properties Limited,"Unit 322 Blake Residences Tower 3, 7741 Adams Boulevard, Ubay, 3187 Cagayan",enrolled,33:40.8,33:40.8,
,6808,C00-1951,SHS,2022-2023,2nd,Uno,grade 11,STEM,old student,,,approved,33:40.8,33:40.8,
,6809,C00-1951,SHS,2023-2024,1st,Uno,grade 12,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6810,C00-1952,College,2020-2021,1st,Main,1st year,BSCRIM,new student,Metro Genesis Dragon Finance Inc.,"Block 25 Lot 66 Cameron Cove Phase 2, Aquamarine Street, San Luis, 2934 Batangas",onhold,33:40.8,33:40.8,
,6811,C00-1952,College,2020-2021,2nd,Main,1st year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6812,C00-1952,College,2021-2022,1st,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6813,C00-1952,College,2021-2022,2nd,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6814,C00-1952,College,2022-2023,1st,Main,3rd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6815,C00-1952,College,2022-2023,2nd,Main,3rd year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6816,C00-1952,College,2023-2024,1st,Main,4th year,BSCRIM,old student,,,approved,33:40.8,33:40.8,
,6817,C00-1953,College,2021-2022,1st,Main,1st year,BSENTREP,new student,Metro Solutions Inc.,"31B Arayat Drive, Polanco, 6374 Siquijor",enrolled,33:40.8,33:40.8,
,6818,C00-1953,College,2021-2022,2nd,Main,1st year,BSENTREP,old student,,,transferred,33:40.8,33:40.8,
,6819,C00-1953,College,2022-2023,1st,Main,2nd year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6820,C00-1953,College,2022-2023,2nd,Main,2nd year,BSENTREP,old student,,,approved,33:40.8,33:40.8,
,6821,C00-1953,College,2023-2024,1st,Main,3rd year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6822,C00-1953,College,2023-2024,2nd,Main,3rd year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6823,C00-1953,College,2024-2025,1st,Main,4th year,BSENTREP,old student,,,completed,33:40.8,33:40.8,
,6824,C00-1954,SHS,2022-2023,1st,Uno,grade 11,STEM,new student,Advanced Services Corporation,"Block 04 Lot 04 Asparagus Estates Phase 9, Pluto Extension, Valenzuela, 1683 Metro Manila",enrolled,33:40.8,33:40.8,
,6825,C00-1954,SHS,2022-2023,2nd,Uno,grade 11,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6826,C00-1954,SHS,2023-2024,1st,Main,grade 12,STEM,old student,,,onhold,33:40.8,33:40.8,
,6827,C00-1955,SHS,2021-2022,1st,Uno,grade 11,HUMSS,new student,JB Development Inc.,"Block 17 Lot 27 Jackson Subdivision, Sierra Madre Avenue, Mangudadatu, 4171 Cagayan",enrolled,33:40.8,33:40.8,
,6828,C00-1955,SHS,2021-2022,2nd,Main,grade 11,HUMSS,old student,,,enrolled,33:40.8,33:40.8,
,6829,C00-1955,SHS,2022-2023,1st,Main,grade 12,HUMSS,old student,,,cancelled,33:40.8,33:40.8,
,6830,C00-1956,SHS,2019-2020,1st,Main,grade 11,IA,new student,GY Group Corporation,"B09 L74 Sineguelas Grove Phase 6, 35th Road, Infanta, 9503 Misamis Occidental",dismissed,33:40.8,33:40.8,
,6831,C00-1956,SHS,2019-2020,2nd,Main,grade 11,IA,old student,,,onhold,33:40.8,33:40.8,
,6832,C00-1956,SHS,2020-2021,1st,Uno,grade 12,IA,old student,,,enrolled,33:40.8,33:40.8,
,6833,C00-1957,College,2022-2023,1st,Main,1st year,ACT,new student,IGCJ Sun Resorts Corporation,"Block 19 Lot 71 Brown Road, Jones Subdivision, Talibon, 6221 Samar",enrolled,33:40.8,33:40.8,
,6834,C00-1957,College,2022-2023,2nd,Main,1st year,ACT,old student,,,enrolled,33:40.8,33:40.8,
,6835,C00-1957,College,2023-2024,1st,Main,2nd year,ACT,old student,,,dropped,33:40.8,33:40.8,
,6836,C00-1958,College,2021-2022,1st,Main,1st year,BSTM,new student,Coleman Crown Foods Inc.,"Block 08 Lot 69 Berry Homes 8, Gonzalez Avenue, Paluan, 6690 Negros Occidental",enrolled,33:40.8,33:40.8,
,6837,C00-1958,College,2021-2022,2nd,Main,1st year,BSTM,old student,,,enrolled,33:40.8,33:40.8,
,6838,C00-1958,College,2022-2023,1st,Main,2nd year,BSTM,old student,,,enrolled,33:40.8,33:40.8,
,6839,C00-1958,College,2022-2023,2nd,Main,2nd year,BSTM,old student,,,enrolled,33:40.8,33:40.8,
,6840,C00-1958,College,2023-2024,1st,Main,3rd year,BSTM,old student,,,enrolled,33:40.8,33:40.8,
,6841,C00-1958,College,2023-2024,2nd,Main,3rd year,BSTM,old student,,,approved,33:40.8,33:40.8,
,6842,C00-1958,College,2024-2025,1st,Main,4th year,BSTM,old student,,,enrolled,33:40.8,33:40.8,
,6843,C00-1959,College,2019-2020,1st,Main,1st year,BSCRIM,new student,First Ventures Corporation,"Block 20 Lot 17 Mariveles Street, Barber Subdivision 6, Imus, 9205 Lanao del Norte",completed,33:40.8,33:40.8,
,6844,C00-1959,College,2019-2020,2nd,Main,1st year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6845,C00-1959,College,2020-2021,1st,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6846,C00-1959,College,2020-2021,2nd,Main,2nd year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6847,C00-1959,College,2021-2022,1st,Main,3rd year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6848,C00-1959,College,2021-2022,2nd,Main,3rd year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6849,C00-1959,College,2022-2023,1st,Main,4th year,BSCRIM,old student,,,deferred,33:40.8,33:40.8,
,6850,C00-1960,SHS,2021-2022,1st,Uno,grade 11,ICT,new student,Cyber City Enterprise Limited,"315-J Sardonyx Road, Mapun, 4501 Quirino",enrolled,33:40.8,33:40.8,
,6851,C00-1960,SHS,2021-2022,2nd,Main,grade 11,ICT,old student,,,onhold,33:40.8,33:40.8,
,6852,C00-1960,SHS,2022-2023,1st,Uno,grade 12,ICT,old student,,,enrolled,33:40.8,33:40.8,
,6853,C00-1961,College,2019-2020,1st,Main,1st year,BSCRIM,new student,Li State Empire Finance Corporation,"8017 Topaz Street, Baleno, 9834 Lanao del Sur",enrolled,33:40.8,33:40.8,
,6854,C00-1961,College,2019-2020,2nd,Main,1st year,BSCRIM,old student,,,transferred,33:40.8,33:40.8,
,6855,C00-1961,College,2020-2021,1st,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6856,C00-1961,College,2020-2021,2nd,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6857,C00-1961,College,2021-2022,1st,Main,3rd year,BSCRIM,old student,,,completed,33:40.8,33:40.8,
,6858,C00-1961,College,2021-2022,2nd,Main,3rd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6859,C00-1961,College,2022-2023,1st,Main,4th year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6860,C00-1962,College,2021-2022,1st,Main,1st year,ACT,new student,IH Finance Corporation,"1729 Unit G Leon Drive, Balanga, 2920 Bulacan",completed,33:40.8,33:40.8,
,6861,C00-1962,College,2021-2022,2nd,Main,1st year,ACT,old student,,,onhold,33:40.8,33:40.8,
,6862,C00-1962,College,2022-2023,1st,Main,2nd year,ACT,old student,,,cancelled,33:40.8,33:40.8,
,6863,C00-1963,College,2020-2021,1st,Main,1st year,BSCRIM,new student,Oriental Empire Century Resorts Corporation,"8345 88th Drive, Burgess Subdivision 2, Talayan, 4291 Quirino",approved,33:40.8,33:40.8,
,6864,C00-1963,College,2020-2021,2nd,Main,1st year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6865,C00-1963,College,2021-2022,1st,Main,2nd year,BSCRIM,old student,,,approved,33:40.8,33:40.8,
,6866,C00-1963,College,2021-2022,2nd,Main,2nd year,BSCRIM,old student,,,transferred,33:40.8,33:40.8,
,6867,C00-1963,College,2022-2023,1st,Main,3rd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6868,C00-1963,College,2022-2023,2nd,Main,3rd year,BSCRIM,old student,,,onhold,33:40.8,33:40.8,
,6869,C00-1963,College,2023-2024,1st,Main,4th year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6870,C00-1964,SHS,2020-2021,1st,Uno,grade 11,STEM,new student,Sovereign Company Corporation,"Block 03 Lot 71 Brown Subdivision Phase 8, Aquamarine Drive, Dasmariñas, 3600 Kalinga",completed,33:40.8,33:40.8,
,6871,C00-1964,SHS,2020-2021,2nd,Main,grade 11,STEM,old student,,,onhold,33:40.8,33:40.8,
,6872,C00-1964,SHS,2021-2022,1st,Main,grade 12,STEM,old student,,,approved,33:40.8,33:40.8,
,6873,C00-1965,College,2020-2021,1st,Main,1st year,ACT,new student,Anderson Holdings Inc.,"86 Moonstone Boulevard Extension, Bradford Homes 6, Sultan Mastura, 8022 South Cotabato",approved,33:40.8,33:40.8,
,6874,C00-1965,College,2020-2021,2nd,Main,1st year,ACT,old student,,,approved,33:40.8,33:40.8,
,6875,C00-1965,College,2021-2022,1st,Main,2nd year,ACT,old student,,,enrolled,33:40.8,33:40.8,
,6876,C00-1966,College,2020-2021,1st,Main,1st year,BSENTREP,new student,Sawyer Silver Resources Inc.,"6885J Pinatubo Avenue, Pilar, 2842 Marinduque",completed,33:40.8,33:40.8,
,6877,C00-1966,College,2020-2021,2nd,Main,1st year,BSENTREP,old student,,,dropped,33:40.8,33:40.8,
,6878,C00-1967,SHS,2022-2023,1st,Uno,grade 11,STEM,new student,RBDB Union Mining Inc.,"B16 L69 87th Avenue, Leon Estates Phase 7, Cavite City, 7144 Sultan Kudarat",transferred,33:40.8,33:40.8,
,6879,C00-1967,SHS,2022-2023,2nd,Uno,grade 11,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6880,C00-1967,SHS,2023-2024,1st,Main,grade 12,STEM,old student,,,approved,33:40.8,33:40.8,
,6881,C00-1968,College,2021-2022,1st,Main,1st year,BSCRIM,new student,Rollins Enterprise Inc.,"7707 Unit I Onyx Circle, Mangudadatu, 6265 Bohol",enrolled,33:40.8,33:40.8,
,6882,C00-1968,College,2021-2022,2nd,Main,1st year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6883,C00-1968,College,2022-2023,1st,Main,2nd year,BSCRIM,old student,,,approved,33:40.8,33:40.8,
,6884,C00-1968,College,2022-2023,2nd,Main,2nd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6885,C00-1968,College,2023-2024,1st,Main,3rd year,BSCRIM,old student,,,enrolled,33:40.8,33:40.8,
,6886,C00-1968,College,2023-2024,2nd,Main,3rd year,BSCRIM,old student,,,dropped,33:40.8,33:40.8,
,6887,C00-1969,SHS,2021-2022,1st,Main,grade 11,STEM,new student,Wheeler Silver King Capital Inc.,"8645 F Virgo Street, Bayambang, 9123 Zamboanga del Sur",enrolled,33:40.8,33:40.8,
,6888,C00-1969,SHS,2021-2022,2nd,Uno,grade 11,STEM,old student,,,enrolled,33:40.8,33:40.8,
,6889,C00-1969,SHS,2022-2023,1st,Uno,grade 12,STEM,old student,,,dropped,33:40.8,33:40.8,
,6890,C00-1970,College,2020-2021,1st,Main,1st year,ACT,new student,National Bottle Corporation of the Philippines,"9780 Sapphire Boulevard Extension, Echague, 2547 Catanduanes",approved,33:40.8,33:40.8,
,6891,C00-1970,College,2020-2021,2nd,Main,1st year,ACT,old student,,,deferred,33:40.8,33:40.8,
,6892,C00-1970,College,2021-2022,1st,Main,2nd year,ACT,old student,,,approved,33:40.8,33:40.8,
,6893,C00-1971,College,2019-2020,1st,Main,1st year,BSENTREP,new student,Western Solutions Corporation,"B23 L80 Turquoise Road, Malugay Homes 5, Maslog, 8281 Davao del Sur",enrolled,33:40.8,33:40.8,
,6894,C00-1971,College,2019-2020,2nd,Main,1st year,BSENTREP,old student,,,failed,33:40.8,33:40.8,
,6895,C00-1972,College,2021-2022,1st,Main,1st year,BSIS,new student,Quad Holdings Limited,"678 Unit D 62nd Drive, Pangil, 4113 Camarines Sur",enrolled,33:40.8,33:40.8,
,6896,C00-1972,College,2021-2022,2nd,Main,1st year,BSIS,old student,,,enrolled,33:40.8,33:40.8,
,6897,C00-1972,College,2022-2023,1st,Main,2nd year,BSIS,old student,,,dropped,33:40.8,33:40.8,
,6898,C00-1973,College,2019-2020,1st,Main,1st year,ACT,new student,Double Enterprise Inc.,"Block 23 Lot 95 Taylor Cove Phase 5, Ipil Drive, Labason, 3788 Masbate",completed,33:40.8,33:40.8,
,6899,C00-1973,College,2019-2020,2nd,Main,1st year,ACT,old student,,,approved,33:40.8,33:40.8,
,6900,C00-1973,College,2020-2021,1st,Main,2nd year,ACT,old student,,,enrolled,33:40.8,33:40.8,
,6901,C00-1974,College,2021-2022,1st,Main,1st year,BSCS,new student,Davis Star Bank Corporation,"4080 Ipil Street, Taguig, 1576 Metro Manila",enrolled,33:40.8,33:40.8,
,6902,C00-1974,College,2021-2022,2nd,Main,1st year,BSCS,old student,,,transferred,33:40.8,33:40.8,
,6903,C00-1974,College,2022-2023,1st,Main,2nd year,BSCS,old student,,,enrolled,33:40.8,33:40.8,
,6904,C00-1974,College,2022-2023,2nd,Main,2nd year,BSCS,old student,,,onhold,33:40.8,33:40.8,
,6905,C00-1974,College,2023-2024,1st,Main,3rd year,BSCS,old student,,,deferred,33:40.8,33:40.8,
,6906,C00-1974,College,2023-2024,2nd,Main,3rd year,BSCS,old student,,,approved,33:40.8,33:40.8,
,6907,C00-1974,College,2024-2025,1st,Main,4th year,BSCS,old student,,,enrolled,33:40.8,33:40.8,
,6908,C00-1975,SHS,2020-2021,1st,Main,grade 11,HUMSS,new student,JTYB Enterprise Corporation,"Unit 615 Cordillera Apartments, 1889 58th Highway, Mabalacat, 8823 Agusan del Sur",approved,33:40.8,33:40.8,
,6909,C00-1975,SHS,2020-2021,2nd,Uno,grade 11,HUMSS,old student,,,enrolled,33:40.8,33:40.8,
,6910,C00-1975,SHS,2021-2022,1st,Main,grade 12,HUMSS,old student,,,enrolled,33:40.8,33:40.8,
,6911,C00-1976,College,2022-2023,1st,Main,1st year,BSENTREP,new student,Pacific Properties Corporation,"9270 Unit G Sardonyx Street, San Juan, 0407 Metro Manila",approved,33:40.8,33:40.8,
,6912,C00-1976,College,2022-2023,2nd,Main,1st year,BSENTREP,old student,,,completed,33:40.8,33:40.8,
,6913,C00-1976,College,2023-2024,1st,Main,2nd year,BSENTREP,old student,,,completed,33:40.8,33:40.8,
,6914,C00-1976,College,2023-2024,2nd,Main,2nd year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6915,C00-1976,College,2024-2025,1st,Main,3rd year,BSENTREP,old student,,,onhold,33:40.8,33:40.8,
,6916,C00-1976,College,2024-2025,2nd,Main,3rd year,BSENTREP,old student,,,deferred,33:40.8,33:40.8,
,6917,C00-1976,College,2025-2026,1st,Main,4th year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6918,C00-1977,SHS,2020-2021,1st,Main,grade 11,IA,new student,Prime Mining Corporation,"5176 F Duhat Road, Pulilan, 8418 Zamboanga Sibugay",onhold,33:40.8,33:40.8,
,6919,C00-1977,SHS,2020-2021,2nd,Uno,grade 11,IA,old student,,,dropped,33:40.8,33:40.8,
,6920,C00-1978,SHS,2022-2023,1st,Main,grade 11,STEM,new student,Northern Sun Silver Group Inc.,"5579 86th Avenue, Pualas, 2695 Oriental Mindoro",enrolled,33:40.8,33:40.8,
,6921,C00-1978,SHS,2022-2023,2nd,Uno,grade 11,STEM,old student,,,failed,33:40.8,33:40.8,
,6922,C00-1979,SHS,2019-2020,1st,Main,grade 11,IA,new student,YT Hotel Corporation,"Room 321 Mckenzie Building Tower 3, 5847 Orion Extension, Medellin, 6887 Siquijor",enrolled,33:40.8,33:40.8,
,6923,C00-1979,SHS,2019-2020,2nd,Uno,grade 11,IA,old student,,,approved,33:40.8,33:40.8,
,6924,C00-1979,SHS,2020-2021,1st,Main,grade 12,IA,old student,,,completed,33:40.8,33:40.8,
,6925,C00-1980,SHS,2021-2022,1st,Uno,grade 11,ICT,new student,RVJ Shipping Corporation,"9309 58th Avenue Extension, Lubao, 2312 Camarines Sur",enrolled,33:40.8,33:40.8,
,6926,C00-1980,SHS,2021-2022,2nd,Uno,grade 11,ICT,old student,,,transferred,33:40.8,33:40.8,
,6927,C00-1980,SHS,2022-2023,1st,Uno,grade 12,ICT,old student,,,enrolled,33:40.8,33:40.8,
,6928,C00-1981,SHS,2021-2022,1st,Main,grade 11,ICT,new student,Sovereign Silver City Company Inc.,"5740 Unit G Zircon Street, Araceli, 4506 Laguna",failed,33:40.8,33:40.8,
,6929,C00-1982,College,2020-2021,1st,Main,1st year,BSENTREP,new student,ACTG Silver Millennium Banking Corporation,"530-F 4th Drive, Pandi, 4735 Isabela",approved,33:40.8,33:40.8,
,6930,C00-1982,College,2020-2021,2nd,Main,1st year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6931,C00-1982,College,2021-2022,1st,Main,2nd year,BSENTREP,old student,,,onhold,33:40.8,33:40.8,
,6932,C00-1982,College,2021-2022,2nd,Main,2nd year,BSENTREP,old student,,,transferred,33:40.8,33:40.8,
,6933,C00-1982,College,2022-2023,1st,Main,3rd year,BSENTREP,old student,,,onhold,33:40.8,33:40.8,
,6934,C00-1982,College,2022-2023,2nd,Main,3rd year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6935,C00-1982,College,2023-2024,1st,Main,4th year,BSENTREP,old student,,,approved,33:40.8,33:40.8,
,6936,C00-1983,SHS,2020-2021,1st,Uno,grade 11,ABM,new student,Mccarty Silver Mining Inc.,"B12 L46 Benton Subdivision 2, Tanner Street, Dimataling, 5005 Siquijor",completed,33:40.8,33:40.8,
,6937,C00-1983,SHS,2020-2021,2nd,Uno,grade 11,ABM,old student,,,failed,33:40.8,33:40.8,
,6938,C00-1984,College,2020-2021,1st,Main,1st year,BSENTREP,new student,RMJ Finance Corporation,"Block 11 Lot 19 Wolf Village, Ford Avenue Extension, General Santos, 6745 Northern Samar",enrolled,33:40.8,33:40.8,
,6939,C00-1984,College,2020-2021,2nd,Main,1st year,BSENTREP,old student,,,enrolled,33:40.8,33:40.8,
,6940,C00-1984,College,2021-2022,1st,Main,2nd year,BSENTREP,old student,,,dropped,33:40.8,33:40.8,
,6941,C00-1985,College,2019-2020,1st,Main,1st year,BSCS,new student,KKLQ Union Technologies Corporation,"49F Cattleya Place, 5146 Diamond Service Road, Basista, 4120 Occidental Mindoro",approved,33:40.8,33:40.8,
,6942,C00-1985,College,2019-2020,2nd,Main,1st year,BSCS,old student,,,enrolled,33:40.8,33:40.8,
,6943,C00-1985,College,2020-2021,1st,Main,2nd year,BSCS,old student,,,cancelled,33:40.8,33:40.8,
